time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Male,778.3904534
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,3131.256471
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Female,38908.33144
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Male,13212.44773
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total,Total,52132.31916
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Female,38908.33144
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Male,13212.44773
202223,Academic year,Regional,E92000001,England,E12000005,West Midlands,Total maintained,Total,52132.31916
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Female,114.86
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Male,4
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,118.86
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Female,21150.64587
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Male,3524.854136
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,24678.5
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Female,15255.07407
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Male,9127.76576
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,24393.1
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Female,2075.3
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Male,663.52
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,2742.63
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Female,38893.62993
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Male,13397.4399
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total,Total,52308.14
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Female,38893.62993
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Male,13397.4399
202223,Academic year,Regional,E92000001,England,E12000006,East of England,Total maintained,Total,52308.14
202223,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Female,122.75
202223,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Male,4.2
202223,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,126.95
202223,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Female,29878.71
202223,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Male,4977.19
202223,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,34886.42
202223,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Female,21464.59903
202223,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Male,12642.11226
202223,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,34113.31129
202223,Academic year,Regional,E92000001,England,E12000008,South East,Special,Female,3510.45
202223,Academic year,Regional,E92000001,England,E12000008,South East,Special,Male,1092.460398
202223,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,4604.510398
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total,Female,55543.37903
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total,Male,18845.12266
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total,Total,74427.22169
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Female,55543.37903
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Male,18845.12266
202223,Academic year,Regional,E92000001,England,E12000008,South East,Total maintained,Total,74427.22169
202223,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Female,58.22
202223,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Male,7.4
202223,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,65.62
202223,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Female,16667.521477
202223,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Male,3576.522769
202223,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,20248.05917
202223,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Female,12402.18
202223,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Male,7590.14
202223,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,19994.92
202223,Academic year,Regional,E92000001,England,E12000009,South West,Special,Female,1777.333333
202223,Academic year,Regional,E92000001,England,E12000009,South West,Special,Male,689.6
202223,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,2503.333333
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Female,31135.09481
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Male,11911.39277
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,43089.50251
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Female,31135.09481
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Male,11911.39277
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total maintained,Total,43089.50251
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Female,150.4
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Male,12.4
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Nursery,Total,162.8
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Female,10160.762411
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Male,2213.4175893
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Primary,Total,12380.21
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Female,7936.705504
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Male,4840.937829
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Secondary,Total,12781.33333
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Female,1138.46
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Male,493.1433333
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Special,Total,1631.603333
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Female,19503.09791
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Male,7596.688752
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Total,27109.50667
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Female,19503.09791
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Male,7596.688752
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total maintained,Total,27109.50667
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Female,81.57
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Male,9
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Nursery,Total,90.57
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Female,18741.120016
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Male,3275.982897
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Primary,Total,22024.525116
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Female,14778.66
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Male,8301.85
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Secondary,Total,23088.7
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Female,2039.85
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Male,694.46
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Special,Total,2734.31
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Female,35828.64002
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Male,12329.0229
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Total,48174.07512
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Female,35828.64002
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Male,12329.0229
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total maintained,Total,48174.07512
201516,Academic year,National,S92000003,Scotland,,,Nursery,Female,1004
201516,Academic year,National,S92000003,Scotland,,,Nursery,Male,27
201516,Academic year,National,S92000003,Scotland,,,Nursery,Total,1031
201516,Academic year,National,S92000003,Scotland,,,Primary,Female,21251
201516,Academic year,National,S92000003,Scotland,,,Primary,Male,2174
201516,Academic year,National,S92000003,Scotland,,,Primary,Total,23425
201516,Academic year,National,S92000003,Scotland,,,Secondary,Female,14562
201516,Academic year,National,S92000003,Scotland,,,Secondary,Male,8497
201516,Academic year,National,S92000003,Scotland,,,Secondary,Total,23059
201516,Academic year,National,S92000003,Scotland,,,Special,Female,1456
201516,Academic year,National,S92000003,Scotland,,,Special,Male,455
201516,Academic year,National,S92000003,Scotland,,,Special,Total,1911
201516,Academic year,National,S92000003,Scotland,,,Total,Female,39153.524
201516,Academic year,National,S92000003,Scotland,,,Total,Male,11563.476
201516,Academic year,National,S92000003,Scotland,,,Total,Total,50717
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Female,39153.524
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Male,11563.476
201516,Academic year,National,S92000003,Scotland,,,Total maintained,Total,50717
201617,Academic year,National,S92000003,Scotland,,,Nursery,Female,949
201617,Academic year,National,S92000003,Scotland,,,Nursery,Male,25
201617,Academic year,National,S92000003,Scotland,,,Nursery,Total,974
201617,Academic year,National,S92000003,Scotland,,,Primary,Female,21568
201617,Academic year,National,S92000003,Scotland,,,Primary,Male,2352
201617,Academic year,National,S92000003,Scotland,,,Primary,Total,23920
201617,Academic year,National,S92000003,Scotland,,,Secondary,Female,14524
201617,Academic year,National,S92000003,Scotland,,,Secondary,Male,8433
201617,Academic year,National,S92000003,Scotland,,,Secondary,Total,22957
201617,Academic year,National,S92000003,Scotland,,,Special,Female,1416
201617,Academic year,National,S92000003,Scotland,,,Special,Male,452
201617,Academic year,National,S92000003,Scotland,,,Special,Total,1869
201617,Academic year,National,S92000003,Scotland,,,Total,Female,39297.87
201617,Academic year,National,S92000003,Scotland,,,Total,Male,11672.13
201617,Academic year,National,S92000003,Scotland,,,Total,Total,50970
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Female,39297.87
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Male,11672.13
201617,Academic year,National,S92000003,Scotland,,,Total maintained,Total,50970
201718,Academic year,National,S92000003,Scotland,,,Nursery,Female,877
201718,Academic year,National,S92000003,Scotland,,,Nursery,Male,37
201718,Academic year,National,S92000003,Scotland,,,Nursery,Total,915
201718,Academic year,National,S92000003,Scotland,,,Primary,Female,21978.95
201718,Academic year,National,S92000003,Scotland,,,Primary,Male,2497.76
201718,Academic year,National,S92000003,Scotland,,,Primary,Total,24476.71
